Latitude;Longitude;Bank;Street/City;City/Street;Valid_To_Date;Avg_Weekly_Transactions
49.9304672977;17.8747470446;Èeská spoøitelna;Olomoucká 2995/121;Opava;2017-06-05;175700
49.8800823983;18.4324490057;Èeská spoøitelna;Okruní 1430;Orlová;2017-06-05;136000
49.8203540517;18.1895704596;Èeská spoøitelna;Polská 6191/21;Ostrava - Poruba;2017-06-05;50680
49.8002939655;18.2305808541;Èeská spoøitelna;Vıškovická 3086/44;Ostrava - Zábøeh;2017-06-05;409248
49.2002144655;17.5355085166;Èeská spoøitelna;Dr. E. Beneše 1914;Otrokovice;2017-06-05;276300
50.026017871;15.7796274785;Èeská spoøitelna;S. K. Neumanna 2819;Pardubice;2017-06-05;72552
50.0472911702;15.7504766505;Èeská spoøitelna;Bìlehradská 628;Pardubice;2017-06-05;409152
49.4392847972;15.2114854933;Èeská spoøitelna;Praská 2276;Pelhøimov;2017-06-05;58704
50.0136298357;14.418566765;Èeská spoøitelna;Lhotecká 2109/2d;Praha 4 - Modøany;2017-06-05;334845
50.1116910786;14.393116871;Èeská spoøitelna;Pod Paankou 2743/1b;Praha 6;2017-06-05;194145
50.0772133831;14.3401425548;Èeská spoøitelna;Bìlohorská 2426/205;Praha 6;2017-06-05;475650
50.1275270119;14.4822863197;Èeská spoøitelna;Støelnièná 2270/46;Praha 8;2017-06-05;198730
49.4830986855;17.1225653759;Èeská spoøitelna;Olomoucká 4619/120;Prostìjov;2017-06-05;326760
49.4632762458;17.4451702506;Èeská spoøitelna;Lipnická 2996/4a;Pøerov;2017-06-05;50240
50.4242168401;14.237428469;Èeská spoøitelna;Alej 17. listopadu 2720;Roudnice nad Labem;2017-06-05;261640
50.1574494598;16.2754061079;Èeská spoøitelna;Nádraní;Rychnov nad Knìnou;2017-06-05;889740
49.2638588515;13.8913206839;Èeská spoøitelna;Katovická 1306;Strakonice;2017-06-05;633744
49.7529776235;16.4781623932;Èeská spoøitelna;Antonína Slavíèka 892/1;Svitavy;2017-06-05;266310
50.6841420279;13.9946094306;Èeská spoøitelna;Všeboøická 389/53;Ústí nad Labem;2017-06-05;286230
48.9512123141;17.3853214724;Èeská spoøitelna;Stoláøská 1758;Veselí nad Moravou;2017-06-05;364100
49.2748262258;16.9942095435;Èeská spoøitelna;Cukrovarská 492/4;Vyškov;2017-06-05;239910
49.236737304;17.6860595855;Èeská spoøitelna;Sokolská 5300;Zlín;2017-06-05;277596
48.8603713503;16.0554629466;Èeská spoøitelna;Jarošova 1234/2;Znojmo;2017-06-05;439860
50.3232705928;13.5288917242;Èeská spoøitelna;Kadaòská 3034;atec;2017-06-05;243090
50.5832052315;15.8893072927;Èeská spoøitelna;Horská 480;Trutnov;2017-06-05;193340
50.0370929223;15.581250212;Èeská spoøitelna;Jaselská 593;Pøelouè;2017-06-05;329240
50.7808634263;14.2104853785;Èeská spoøitelna;Karla Èapka 809/2;Dìèín;2017-06-05;260550
49.6842794911;17.2203609936;Èeská spoøitelna;U Parku 1;Štìpánov;2017-06-05;291760
50.4177255144;14.9118401661;Èeská spoøitelna;tø. Václava Klementa 147;Mladá Boleslav;2017-06-05;226625
50.0676965568;14.4611769774;Èeská spoøitelna;Vršovická 478/51;Praha 10;2017-06-05;160800
50.093513451;14.4443905733;Èeská spoøitelna;Pobøení 665/21;Praha 8;2017-06-05;155832
50.6614307787;14.0389669182;Èeská spoøitelna;Velká hradební 3118/48;Ústí nad Labem;2017-06-05;255540
50.0434078747;15.8082817488;Èeská spoøitelna;Jana Zajíce 983;Pardubice;2017-06-05;196080
50.3622969124;12.9328640697;Èeská spoøitelna;Agrikolovo 1036;Jáchymov;2017-06-05;379280
50.1053404935;14.2662978053;Èeská spoøitelna;Aviatická 1017/2;Praha 6 - Ruzynì;2017-06-05;307480
50.0983001518;14.2906196857;Èeská spoøitelna;K Letišti 1073/25;Praha 6;2017-06-05;152575
50.1349393063;14.5142112617;Èeská spoøitelna;Beranovıch 65;Praha 9 - Letòany;2017-06-05;218040
49.7328573601;18.6205035415;Èeská spoøitelna;Jablunkovská 2021/54;Èeskı Tìšín;2017-06-05;281010
50.4318535867;15.3573997225;Èeská spoøitelna;Riegrova 1149;Jièín;2017-06-05;358000
50.7477768096;15.0707779903;Èeská spoøitelna;Vratislavická 1098/22;Liberec;2017-06-05;217350
49.7752271567;16.9301571015;Èeská spoøitelna;1.máje 914/19;Mohelnice;2017-06-05;254700
49.4191503926;14.6507781052;Èeská spoøitelna;kpt. Jaroše 3047;Tábor;2017-06-05;343728
49.2173185965;14.4198908837;Èeská spoøitelna;Prùmyslová 570;Tın nad Vltavou;2017-06-05;165025
50.54136308;14.125691317;Èeská spoøitelna;Masarykova 621/46;Litomìøice;2017-06-05;544620
50.0871072517;14.4178280955;Èeská spoøitelna;Mariánské námìstí 2/2;Praha 1;2017-06-05;223416
50.680658345;14.0230967552;Èeská spoøitelna;Sociální péèe 3316/12A;Ústí nad Labem;2017-06-05;53904
49.2211850215;16.5179077208;Èeská spoøitelna;Kubíèkova 1115/8;Brno;2017-06-05;231950
49.8008994548;18.4147114154;Èeská spoøitelna;Generála Svobody 53/14;Havíøov;2017-06-05;242100
49.8330816965;18.2748303331;Èeská spoøitelna;Nemocnièní 742/20;Ostrava - Moravská Ostrava;2017-06-05;197925
50.7436897701;15.092889781;Èeská spoøitelna;Nad Školou 1675;Liberec-Vratislavice nad Nisou;2017-06-05;278912
49.4400919917;12.9301096362;Èeská spoøitelna;námìstí Míru 1;Domalice;2017-06-05;34098
50.6765079864;13.7913612192;Èeská spoøitelna;Ruská 264/128;Dubí;2017-06-05;406998
49.8358625119;13.9030569691;Èeská spoøitelna;Palackého námìstí 640;Hoøovice;2017-06-05;234360
50.6984958948;13.9411461269;Èeská spoøitelna;Krušnohorská 39;Chlumec;2017-06-05;237230
49.0939290039;15.893416639;Èeská spoøitelna;nám. Míru 2;Jaromìøice nad Rokytnou;2017-06-05;245880
50.7739266453;14.4729811718;Èeská spoøitelna;Osvobození 464;Kamenickı Šenov;2017-06-05;314300
49.5976963244;18.1481647873;Èeská spoøitelna;Štefánikova 1163/12;Kopøivnice;2017-06-05;396000
50.9132885059;14.5090580369;Èeská spoøitelna;Masarykova 993/2;Krásná Lípa;2017-06-05;296485
50.2076792754;15.2976817776;Èeská spoøitelna;námìstí Republiky 1;Mìstec Králové;2017-06-05;801090
49.4502869982;14.3590200555;Èeská spoøitelna;nám. E. Beneše 420;Milevsko;2017-06-05;502440
49.93558834;14.7102118255;Èeská spoøitelna;Masarykovo námìstí 83;Mnichovice;2017-06-05;316920
50.5029286879;13.6405249833;Èeská spoøitelna;Radnièní 1/2;Most;2017-06-05;400800
49.7890268179;13.7346039019;Èeská spoøitelna;Námìstí 109;Mıto;2017-06-05;143500
50.9249884543;15.2290404598;Èeská spoøitelna;Nádraní 208;Nové Mìsto pod Smrkem;2017-06-05;238600
49.3509396232;14.7041068395;Èeská spoøitelna;Zákostelní 720;Planá nad Lunicí;2017-06-05;260370
49.3508685873;18.2369667908;Èeská spoøitelna;Radnièní námìstí 42;Karolinka;2017-06-05;342120
50.3604164751;13.7015564297;Èeská spoøitelna;Mírové námìstí 318/67;Postoloprty;2017-06-05;292365
50.3032060823;12.5547030206;Èeská spoøitelna;Sídlištì 721;Rotava;2017-06-05;348915
51.0032375359;14.4517772472;Èeská spoøitelna;nám. Míru 1;Šluknov;2017-06-05;478296
48.6171085169;14.3115612903;Èeská spoøitelna;Míru 250;Vyšší Brod;2017-06-05;361170
49.7262558353;13.3664810551;Èeská spoøitelna;Klatovská tøída 1892/145;Plzeò;2017-06-05;286500
50.0689136704;14.4040506331;Èeská spoøitelna;vıstup enské domovy;Praha 5;2017-06-05;277850
50.1091001177;14.5774807141;Èeská spoøitelna;smìr ul. Chlumecká;Praha 9 - Èernı Most;2017-06-05;194650
50.1065652465;14.4928257286;Èeská spoøitelna;ulièní úroveò;Praha 9;2017-06-05;467424
50.1004681786;14.3923496492;Èeská spoøitelna;Evropská ul.;Praha 6;2017-06-05;223020
50.0756930723;14.5155535722;Èeská spoøitelna;Sazeèská (vıstup autobusy);Praha 10;2017-06-05;312084
50.0780116347;14.4611375918;Èeská spoøitelna;Vinohradská;Praha 3;2017-06-05;171900
50.0909099244;14.4394728035;Èeská spoøitelna;Florenc;Praha 8;2017-06-05;706401
50.0310984661;14.5284427145;Èeská spoøitelna;vıstup smìr Petrovice;Praha 4;2017-06-05;196735
50.0305026276;14.5265119845;Èeská spoøitelna;vıstup smìr Opatov;Praha 4;2017-06-05;271360
50.1064768883;14.5374581293;Èeská spoøitelna;Podìbradská;Praha 9;2017-06-05;240810
50.1097376967;14.4402494656;Èeská spoøitelna;nádraí Holešovice;Praha 7;2017-06-05;283745
50.0972975652;14.4047973063;Èeská spoøitelna;vestibul stanice;Praha 6 - Hradèany;2017-06-05;234840
50.0308542374;14.4919940961;Èeská spoøitelna;Praha 4 - Chodov;Praha 4;2017-06-05;65826
50.0755902709;14.4305441619;Èeská spoøitelna;Jugoslávská;Praha 2;2017-06-05;276710
50.0419838132;14.4602236583;Èeská spoøitelna;Kaèerov;Praha 4;2017-06-05;156870
50.0758270544;14.418661421;Èeská spoøitelna;Karlovo námìstí;Praha 2;2017-06-05;183085
50.0733091929;14.414828255;Èeská spoøitelna;vıstup Palackého námìstí;Praha 2;2017-06-05;179000
50.1236065441;14.4525037475;Èeská spoøitelna;západní vestibul;Praha 8 - Kobylisy;2017-06-05;219875
50.1244386128;14.4555587997;Èeská spoøitelna;vıchodní vestibul;Praha 8 - Kobylisy;2017-06-05;412830
50.1103514976;14.5150782269;Èeská spoøitelna;Kolbenova;Praha 9;2017-06-05;333760
50.1266759939;14.469932163;Èeská spoøitelna;Burešova;Praha 8 - Ládví;2017-06-05;151920
50.0445945597;14.3315647297;Èeská spoøitelna;sídlištì Luiny;Praha 5;2017-06-05;308520
50.0843901559;14.423529609;Èeská spoøitelna;vıstup historická èást;Praha 1;2017-06-05;263250
50.0830925032;14.42219911;Èeská spoøitelna;vıstup Jungmannovo námìstí;Praha 1;2017-06-05;535059
50.0797314176;14.4302658662;Èeská spoøitelna;Muzeum;Praha 1;2017-06-05;232530
50.0883426619;14.4328127221;Èeská spoøitelna;vıstup Masarykovo nádraí;Praha 1;2017-06-05;375360
50.0883606392;14.4290143154;Èeská spoøitelna;nám. Republiky;Praha 1;2017-06-05;288210
50.075134638;14.4369875088;Èeská spoøitelna;námìstí Míru;Praha 2;2017-06-05;367120
50.0510755102;14.3538231253;Èeská spoøitelna;smìr autobusy - vıchodní vestibul;Praha 5;2017-06-05;423180
50.0509449356;14.3513418996;Èeská spoøitelna;smìr sídlištì - západní vestibul;Praha 5;2017-06-05;358506
50.0276763719;14.5076563809;Èeská spoøitelna;sídlištì Opatov;Praha 4;2017-06-05;255500
50.1041590716;14.4760951873;Èeská spoøitelna;vıstup smìr Vysoèany;Praha 8;2017-06-05;395280
50.1035096707;14.4739758576;Èeská spoøitelna;vıstup Libeòskı most;Praha 8;2017-06-05;257625
50.0579639248;14.38939273;Èeská spoøitelna;Praha 5 - Radlice;Praha 5;2017-06-05;348201
50.1068752027;14.5601874116;Èeská spoøitelna;Chlumecká;Praha 9;2017-06-05;174990
50.0374084685;14.4776971742;Èeská spoøitelna;Roztyly;Praha 4;2017-06-05;423780
50.0684080725;14.5075097464;Èeská spoøitelna;ulièní úroveò;Praha 10;2017-06-05;228915
50.061423258;14.4087281066;Èeská spoøitelna;vestibul stanice;Praha 5;2017-06-05;414300
50.0884918073;14.4159378133;Èeská spoøitelna;Kaprova 56/4;Praha 1 - Staré Mìsto;2017-06-05;377568
50.0463497538;14.3084763619;Èeská spoøitelna;pøístup z ul. úrovnì;Praha 5;2017-06-05;299760
50.072809555;14.4914052086;Èeská spoøitelna;Praha 10 - Strašnice;Praha 10;2017-06-05;160450
50.0991539531;14.4385870824;Èeská spoøitelna;Vltavská;Praha 7;2017-06-05;284085
50.1100988609;14.4992714992;Èeská spoøitelna;vıstup západ;Praha 9;2017-06-05;423180
50.1103100986;14.5017807035;Èeská spoøitelna;Námìstí OSN;Praha 9 - Vysoèany;2017-06-05;383625
50.06305904;14.4301610857;Èeská spoøitelna;smìr Palác Kultury;Praha 2;2017-06-05;204400
50.053803312;14.2906651525;Èeská spoøitelna;Praha 5-Zlièín;Praha 5;2017-06-05;188965
50.0786547945;14.4738901938;Èeská spoøitelna;ul. elivského;Praha 3;2017-06-05;48220
50.0883615125;14.4313839725;Èeská spoøitelna;V Celnici 1028/10;Praha 1;2017-06-05;252315
50.6523488758;13.8433890904;Èeská spoøitelna;Masarykova tøída 1802;Teplice;2017-06-05;287040
50.0891507276;14.4071915753;Èeská spoøitelna;Letenská 525/15;Praha 1;2017-06-05;205835
48.9710940203;14.5042123496;Èeská spoøitelna;Suchovrbenské nám. 708/2;Èeské Budìjovice;2017-06-05;49370
49.9667482815;16.9662544655;Èeská spoøitelna;Temenická 2601/3;Šumperk;2017-06-05;181800
50.0823067865;14.4194756658;Èeská spoøitelna;Národní 63/26;Praha 1;2017-06-05;319520
49.9010784578;18.3592432366;Èeská spoøitelna;Ad. Mickiewicze 67;Bohumín;2017-06-05;390440
49.8975911471;16.4465564243;Èeská spoøitelna;Námìstí Jana Pernera 579;Èeská Tøebová;2017-06-05;169440
49.599198475;15.5881072625;Èeská spoøitelna;Nádraní 72;Havlíèkùv Brod;2017-06-05;52843
50.0742663238;12.3801473916;Èeská spoøitelna;nám. Dr. Milady Horákové 1301;Cheb;2017-06-05;69958
50.1280331991;14.1136399363;Èeská spoøitelna;Milady Horákové 251;Kladno;2017-06-05;314100
50.7616943998;15.0467902794;Èeská spoøitelna;Nákladní 344/2;Liberec;2017-06-05;316120
50.1957178261;14.842760356;Èeská spoøitelna;Èapkova 508/1;Lysá nad Labem;2017-06-05;309474
50.5109431997;13.6580169351;Èeská spoøitelna;Nádraní 774/1;Most;2017-06-05;259700
49.8211581171;18.2094922287;Èeská spoøitelna;Peterkova 132;Ostrava - Svinov;2017-06-05;442800
50.1494218652;15.1233831143;Èeská spoøitelna;nám. T.G.Masaryka 210/17;Podìbrady;2017-06-05;152375
50.6597827587;14.0444231094;Èeská spoøitelna;U nádraí 965/6;Ústí nad Labem;2017-06-05;66186
49.5539613149;15.9399529656;Èeská spoøitelna;Chelèického 229/1;ïár nad Sázavou;2017-06-05;400725
50.7655663132;15.057449472;Èeská spoøitelna;Fügnerova 643;Liberec;2017-06-05;283640
49.2059517878;15.8463314455;Èeská spoøitelna;Okruní 934/7;Tøebíè;2017-06-05;339640
50.044191583;15.752556863;Èeská spoøitelna;Kpt. Bartoše 454;Pardubice;2017-06-05;251250
50.3165463776;13.535562001;Èeská spoøitelna;Husova 2908;atec;2017-06-05;387288
50.1031948684;13.7259280235;Èeská spoøitelna;Trojanova 2106;Rakovník;2017-06-05;162300
49.5411975746;15.3554271738;Èeská spoøitelna;Havlíèkovo námìstí 90;Humpolec;2017-06-05;226275
49.2636397394;13.9072367812;Èeská spoøitelna;Lidická 1081;Strakonice;2017-06-05;236280
49.952235214;18.0800589103;Èeská spoøitelna;Hluèínská 727/2;Bolatice;2017-06-05;233475
50.1023717358;14.3915037734;Èeská spoøitelna;Technická 2710/6;Praha 6 - Dejvice;2017-06-05;293436
48.852662915;17.1204500884;Èeská spoøitelna;Dvoøákova 4115/6;Hodonín;2017-06-05;401950
50.0675106045;14.4688442437;Èeská spoøitelna;U Slávie 1527/5;Praha 10;2017-06-05;339930
49.2168045951;16.6083101285;Èeská spoøitelna;Cimburkova 593/4;Brno;2017-06-05;414180
49.3975928434;15.5708273232;Èeská spoøitelna;Vrchlického 4630/59;Jihlava;2017-06-05;243300
50.0204928205;15.1974191383;Èeská spoøitelna;ikova 146;Kolín;2017-06-05;245385
50.0966251965;17.6893483275;Èeská spoøitelna;I. P. Pavlova 552/9;Krnov;2017-06-05;76790
50.1154752449;14.4643436982;Èeská spoøitelna;Budínova 67/2;Praha 8;2017-06-05;355440
50.030144485;15.7897432005;Èeská spoøitelna;Kyjevská 44;Pardubice;2017-06-05;595431
49.6909300347;14.0101093388;Èeská spoøitelna;Hradební 84;Pøíbram;2017-06-05;161350
50.4551932123;13.4112899432;Èeská spoøitelna;Kochova 1185;Chomutov;2017-06-05;339160
49.875765099;18.4360241706;Èeská spoøitelna;Masarykova tøída 900;Orlová;2017-06-05;200460
49.8267403005;18.1612012047;Èeská spoøitelna;17.listopadu 1790;Ostrava - Poruba;2017-06-05;359505
50.5076984496;13.62734431;Èeská spoøitelna;J.E.Purkynì 270/5;Most;2017-06-05;160780
49.5581080844;17.1425545877;Èeská spoøitelna;Olomoucká 271;Lutín;2017-06-05;286335
50.0403626262;16.7425165631;Èeská spoøitelna;Èervená Voda 268;Èervená Voda;2017-06-05;755244
49.9935406951;16.4969179724;Èeská spoøitelna;Dolní Dobrouè 380;Dolní Dobrouè;2017-06-05;460278
49.7885634593;13.9772038327;Èeská spoøitelna;Slavíkova 165;Jince;2017-06-05;335880
49.7348629315;13.7574439763;Èeská spoøitelna;Strašice 276;Strašice;2017-06-05;163375
49.1047600365;16.7579494549;Èeská spoøitelna;Komenského 107;Újezd u Brna;2017-06-05;468720
49.7296586258;13.2763994955;Èeská spoøitelna;Mírová 17;Vejprnice;2017-06-05;147456
50.0992192462;15.1856986894;Èeská spoøitelna;Revoluèní 36;Velkı Osek;2017-06-05;232695
49.5991663135;17.273276591;Èeská spoøitelna;Pasteurova 905/10;Olomouc;2017-06-05;403850
50.4621341857;13.4124498211;Èeská spoøitelna;Palackého 4501;Chomutov;2017-06-05;345780
49.7788603246;14.6839534938;Èeská spoøitelna;ikova 2040;Benešov;2017-06-05;166710
49.3644431306;16.6437381589;Èeská spoøitelna;nám. Svobody 1711/8b;Blansko;2017-06-05;215640
50.6914153213;14.5474615952;Èeská spoøitelna;28. øíjna 2850;Èeská Lípa;2017-06-05;422280
49.7449554839;18.6236207425;Èeská spoøitelna;Nádraní 15/11;Èeskı Tìšín;2017-06-05;45296
50.1672792986;14.1050464219;Èeská spoøitelna;Havlíèkovo nám. 409;Kladno;2017-06-05;139025
50.4107136457;14.9148375107;Èeská spoøitelna;námìstí Republiky 1065;Mladá Boleslav;2017-06-05;365040
50.0794126231;12.3712319694;Èeská spoøitelna;námìstí Krále Jiøího z Podìbrad 514/13;Cheb;2017-06-05;276240
50.1434150671;14.5792539879;Èeská spoøitelna;ivanická 235;Praha 9 - Vinoø;2017-06-05;658512
49.4738656674;17.9716054492;Èeská spoøitelna;Mostní 79/22;Valašské Meziøíèí;2017-06-05;208248
49.9040444608;14.5858246429;Èeská spoøitelna;Ringhofferovo námìstí 550;Kamenice;2017-06-05;238266
50.0766326058;16.9317500552;Èeská spoøitelna;Hlavní 88;Hanušovice;2017-06-05;244265
49.8570532611;18.5301812141;Èeská spoøitelna;Nádraní 1939/4a;Karviná;2017-06-05;286265
48.7701626733;16.8905346274;Èeská spoøitelna;Lidická 3411/33;Bøeclav;2017-06-05;431200
49.5880627916;18.7572310914;Èeská spoøitelna;Návsí 511;Návsí;2017-06-05;391800
49.0700556858;17.4627761942;Èeská spoøitelna;Velehradská tøída 1206;Uherské Hradištì;2017-06-05;385830
49.711336789;13.6478354089;Èeská spoøitelna;1. máje 175;Hrádek;2017-06-05;573111
50.1397030119;14.0726732016;Èeská spoøitelna;nám. Jana Masaryka 2735;Kladno;2017-06-05;498600
48.8595959636;17.1170708797;Èeská spoøitelna;Cihláøská ètvr 3216/20;Hodonín;2017-06-05;178290
50.1794225119;12.6449160477;Èeská spoøitelna;Karla Havlíèka Borovského 1927;Sokolov;2017-06-05;318645
50.7287081461;15.4503942371;Èeská spoøitelna;Obchodní pasá 449;Rokytnice nad Jizerou;2017-06-05;374450
49.5468056014;18.2122481895;Èeská spoøitelna;Havlíèkova 32;Frenštát pod Radhoštìm;2017-06-05;239940
49.9520232073;14.0434220105;Èeská spoøitelna;Plzeòská 475;Králùv Dvùr;2017-06-05;386520
49.2140216433;17.6120176912;Èeská spoøitelna;tøída Tomáše Bati 399;Zlín;2017-06-05;180690
50.7650295037;14.7595884532;Èeská spoøitelna;námìstí Míru 163;Jablonné v Podještìdí;2017-06-05;291300
50.9935710691;14.5681400222;Èeská spoøitelna;Jiøíkov è.e. 18;Jiøíkov;2017-06-05;161250
49.4789783982;17.8170305171;Èeská spoøitelna;Kelè 241;Kelè;2017-06-05;209525
50.6214603987;13.6929588337;Èeská spoøitelna;Rooseveltova 743;Osek;2017-06-05;212660
49.8657616788;14.2593470499;Èeská spoøitelna;Dobøíšská 183;Mníšek pod Brdy;2017-06-05;500418
49.6452596169;16.5176695916;Èeská spoøitelna;Moravské námìstí 66;Bøezová nad Svitavou;2017-06-05;336945
49.427021932;13.8846420859;Èeská spoøitelna;námìstí J. A. Komenského 1075;Blatná;2017-06-05;205375
48.9745412657;14.4819912731;Èeská spoøitelna;Lannova tø. 49/19;Èeské Budìjovice;2017-06-05;101240
49.9497298651;15.2648130757;Èeská spoøitelna;Václavské námìstí 180/32;Kutná Hora;2017-06-05;343860
